Tagesgruppe;Linie;Richtung;Abfahrtszeit;Starthaltestelle;Geplant;Erhoben;Güteprüfung ok
Samstag;312180;1;14:06:00;Waiblingen;12;0;0
Samstag;312180;1;15:06:00;Waiblingen;12;0;0
Samstag;312180;1;16:06:00;Waiblingen;12;0;0
Samstag;312180;1;17:06:00;Waiblingen;12;0;0
Samstag;312180;1;18:06:00;Waiblingen;12;0;0
Samstag;312180;1;19:06:00;Waiblingen;12;0;0
Samstag;312180;1;20:06:00;Waiblingen;12;0;0
Sonn-/Feiertag;312180;1;10:16:00;Waiblingen Schellingstr.;16;0;0
Sonn-/Feiertag;312180;1;11:06:00;Waiblingen;16;0;0
Sonn-/Feiertag;312180;1;12:06:00;Waiblingen;16;0;0
Sonn-/Feiertag;312180;1;13:06:00;Waiblingen;16;0;0
Sonn-/Feiertag;312180;1;14:06:00;Waiblingen;16;0;0
Sonn-/Feiertag;312180;1;15:06:00;Waiblingen;16;0;0
Sonn-/Feiertag;312180;1;16:06:00;Waiblingen;16;0;0
Sonn-/Feiertag;312180;1;17:06:00;Waiblingen;16;0;0
Sonn-/Feiertag;312180;1;18:06:00;Waiblingen;16;0;0
Montag - Freitag Ferien;313750;1;06:16:00;Murrhardt;13;1;0
Montag - Freitag Ferien;313750;1;06:58:00;Kirchenk. Gemeindehalle;13;5;1
Montag - Freitag Ferien;313750;1;07:46:00;Murrhardt;13;3;0
Montag - Freitag Ferien;313750;1;08:46:00;Murrhardt;13;1;1
Montag - Freitag Ferien;313750;1;09:16:00;Murrhardt;13;3;0
Montag - Freitag Ferien;313750;1;10:16:00;Murrhardt;13;3;0
Montag - Freitag Ferien;313750;1;11:16:00;Murrhardt;13;0;0
Montag - Freitag Ferien;313750;1;12:06:00;Murrhardt;13;5;0
Montag - Freitag Ferien;313750;1;13:06:00;Murrhardt;13;1;0
Montag - Freitag Ferien;313750;1;13:46:00;Murrhardt;13;0;0
Montag - Freitag Ferien;313750;1;14:46:00;Murrhardt;13;1;0
Montag - Freitag Ferien;313750;1;15:46:00;Murrhardt;13;3;0
Montag - Freitag Ferien;313750;1;16:16:00;Murrhardt;13;2;0
Montag - Freitag Ferien;313750;1;16:46:00;Murrhardt;13;0;0
Montag - Freitag Ferien;313750;1;17:16:00;Murrhardt;13;0;0
Montag - Freitag Ferien;313750;1;17:46:00;Murrhardt;13;2;0
Montag - Freitag Ferien;313750;1;18:46:00;Murrhardt;13;3;0
Montag - Freitag Ferien;313750;1;19:46:00;Murrhardt;13;2;0
Montag - Freitag Ferien;313750;1;20:46:00;Murrhardt;13;1;0
Montag - Freitag Ferien;313750;1;21:46:00;Murrhardt;13;1;0
Montag - Freitag Schule;313750;1;06:16:00;Murrhardt;50;10;0
Montag - Freitag Schule;313750;1;06:58:00;Kirchenk. Gemeindehalle;50;8;0
Montag - Freitag Schule;313750;1;07:46:00;Murrhardt;50;17;14
Montag - Freitag Schule;313750;1;08:46:00;Murrhardt;50;3;1
Montag - Freitag Schule;313750;1;09:16:00;Murrhardt;50;5;0
Montag - Freitag Schule;313750;1;10:16:00;Murrhardt;50;17;15
Montag - Freitag Schule;313750;1;11:16:00;Murrhardt;50;8;0
Montag - Freitag Schule;313750;1;12:00:00;Murrhardt Gymnasium;50;8;0
Montag - Freitag Schule;313750;1;13:02:00;Murrhardt Stadthalle;50;3;0
Montag - Freitag Schule;313750;1;13:46:00;Murrhardt;50;0;0
Montag - Freitag Schule;313750;1;14:46:00;Murrhardt;50;15;12
Montag - Freitag Schule;313750;1;15:46:00;Murrhardt;50;9;0
Montag - Freitag Schule;313750;1;16:16:00;Murrhardt;50;0;0
Montag - Freitag Schule;313750;1;16:46:00;Murrhardt;50;0;0
Montag - Freitag Schule;313750;1;17:16:00;Murrhardt;50;7;0
Montag - Freitag Schule;313750;1;17:46:00;Murrhardt;50;16;12
Montag - Freitag Schule;313750;1;18:46:00;Murrhardt;50;9;0
Montag - Freitag Schule;313750;1;19:46:00;Murrhardt;50;7;0
Montag - Freitag Schule;313750;1;20:46:00;Murrhardt;50;17;16
Montag - Freitag Schule;313750;1;21:46:00;Murrhardt;50;14;13
Samstag;313750;1;07:45:00;Murrhardt;12;0;0
Samstag;313750;1;09:45:00;Murrhardt;12;0;0
Samstag;313750;1;11:45:00;Murrhardt;12;0;0
Samstag;313750;1;13:45:00;Murrhardt;12;0;0
Samstag;313750;1;15:45:00;Murrhardt;12;2;0
Samstag;313750;1;17:45:00;Murrhardt;12;1;0
Samstag;313750;1;19:45:00;Murrhardt;12;1;0
Samstag;313750;1;21:45:00;Murrhardt;12;0;0
Sonn-/Feiertag;313750;1;08:06:00;Kirchenk. Gemeindehalle;16;11;10
Sonn-/Feiertag;313750;1;09:45:00;Murrhardt;16;12;8
Sonn-/Feiertag;313750;1;11:45:00;Murrhardt;16;12;12
Sonn-/Feiertag;313750;1;13:45:00;Murrhardt;16;12;12
Sonn-/Feiertag;313750;1;15:45:00;Murrhardt;16;12;11
Sonn-/Feiertag;313750;1;17:45:00;Murrhardt;16;12;8
Sonn-/Feiertag;313750;1;19:45:00;Murrhardt;16;6;5
Montag - Freitag Ferien;313750;2;04:58:00;Fornsbach Kindergarten;13;5;0
Montag - Freitag Ferien;313750;2;05:48:00;Kirchenk. Gemeindehalle;13;3;0
Montag - Freitag Ferien;313750;2;06:28:00;Fornsbach Kindergarten;13;3;0
Montag - Freitag Ferien;313750;2;06:48:00;Kirchenk. Gemeindehalle;13;4;4
Montag - Freitag Ferien;313750;2;07:10:00;Kaisersbach Hauptstraße;13;5;0
Montag - Freitag Ferien;313750;2;08:18:00;Kirchenk. Gemeindehalle;13;3;1
Montag - Freitag Ferien;313750;2;08:58:00;Fornsbach Kindergarten;13;3;2
Montag - Freitag Ferien;313750;2;09:57:00;Fornsbach Waldsee;13;5;0
Montag - Freitag Ferien;313750;2;10:48:00;Kirchenk. Gemeindehalle;13;3;0
Montag - Freitag Ferien;313750;2;11:57:00;Fornsbach Waldsee;13;0;0
Montag - Freitag Ferien;313750;2;12:40:00;Kaisersbach Hauptstraße;13;5;0
Montag - Freitag Ferien;313750;2;13:40:00;Kaisersbach Hauptstraße;13;1;0
Montag - Freitag Ferien;313750;2;14:40:00;Kaisersbach Hauptstraße;13;0;0
Montag - Freitag Ferien;313750;2;15:40:00;Kaisersbach Hauptstraße;13;1;0
Montag - Freitag Ferien;313750;2;16:27:00;Fornsbach Waldsee;13;3;0
Montag - Freitag Ferien;313750;2;16:40:00;Kaisersbach Hauptstraße;13;3;0
Montag - Freitag Ferien;313750;2;17:18:00;Kirchenk. Gemeindehalle;13;0;0
Montag - Freitag Ferien;313750;2;18:18:00;Kirchenk. Gemeindehalle;13;2;0
Montag - Freitag Ferien;313750;2;19:58:00;Fornsbach Kindergarten;13;0;0
Montag - Freitag Ferien;313750;2;20:57:00;Fornsbach Waldsee;13;2;1
Montag - Freitag Schule;313750;2;04:58:00;Fornsbach Kindergarten;50;10;0
Montag - Freitag Schule;313750;2;05:48:00;Kirchenk. Gemeindehalle;50;17;10
Montag - Freitag Schule;313750;2;06:18:00;Kirchenk. Gemeindehalle;50;0;0
Montag - Freitag Schule;313750;2;06:38:00;Kirchenk. Gemeindehalle;50;10;0
Montag - Freitag Schule;313750;2;07:10:00;Kaisersbach Hauptstraße;50;9;0
Montag - Freitag Schule;313750;2;08:18:00;Kirchenk. Gemeindehalle;50;17;11
Montag - Freitag Schule;313750;2;08:58:00;Fornsbach Kindergarten;50;12;11
Montag - Freitag Schule;313750;2;09:57:00;Fornsbach Waldsee;50;9;0
Montag - Freitag Schule;313750;2;10:48:00;Kirchenk. Gemeindehalle;50;17;13
Montag - Freitag Schule;313750;2;11:57:00;Fornsbach Waldsee;50;8;1
Montag - Freitag Schule;313750;2;12:40:00;Kaisersbach Hauptstraße;50;8;0
Montag - Freitag Schule;313750;2;13:40:00;Kaisersbach Hauptstraße;50;3;1
Montag - Freitag Schule;313750;2;14:40:00;Kaisersbach Hauptstraße;50;0;0
Montag - Freitag Schule;313750;2;15:40:00;Kaisersbach Hauptstraße;50;17;12
Montag - Freitag Schule;313750;2;16:27:00;Fornsbach Waldsee;50;0;0
Montag - Freitag Schule;313750;2;16:40:00;Kaisersbach Hauptstraße;50;9;0
Montag - Freitag Schule;313750;2;17:18:00;Kirchenk. Gemeindehalle;50;0;0
Montag - Freitag Schule;313750;2;18:18:00;Kirchenk. Gemeindehalle;50;16;14
Montag - Freitag Schule;313750;2;19:58:00;Fornsbach Kindergarten;50;9;0
Montag - Freitag Schule;313750;2;20:57:00;Fornsbach Waldsee;50;13;13
Samstag;313750;2;06:50:00;Kirchenk. Gemeindehalle;12;0;0
Samstag;313750;2;08:50:00;Kirchenk. Gemeindehalle;12;0;0
Samstag;313750;2;10:42:00;Kaisersbach Hauptstraße;12;0;0
Samstag;313750;2;12:50:00;Kirchenk. Gemeindehalle;12;0;0
Samstag;313750;2;14:42:00;Kaisersbach Hauptstraße;12;0;0
Samstag;313750;2;16:50:00;Kirchenk. Gemeindehalle;12;2;0
Samstag;313750;2;18:42:00;Kaisersbach Hauptstraße;12;1;0
Samstag;313750;2;20:50:00;Kirchenk. Gemeindehalle;12;7;3
Sonn-/Feiertag;313750;2;08:30:00;Welzheim Busbahnhof;16;12;11
Sonn-/Feiertag;313750;2;10:30:00;Welzheim Busbahnhof;16;12;12
Sonn-/Feiertag;313750;2;12:30:00;Welzheim Busbahnhof;16;12;12
Sonn-/Feiertag;313750;2;14:30:00;Welzheim Busbahnhof;16;12;9
Sonn-/Feiertag;313750;2;16:30:00;Welzheim Busbahnhof;16;12;11
Sonn-/Feiertag;313750;2;18:30:00;Welzheim Busbahnhof;16;12;11
Montag - Freitag Ferien;313800;1;06:45:00;Sulzbach (M);13;0;0
Montag - Freitag Ferien;313800;1;07:45:00;Sulzbach (M);13;0;0
Montag - Freitag Ferien;313800;1;09:15:00;Sulzbach (M);13;0;0
Montag - Freitag Ferien;313800;1;10:15:00;Sulzbach (M);13;0;0
Montag - Freitag Ferien;313800;1;11:15:00;Sulzbach (M);13;5;5
Montag - Freitag Ferien;313800;1;12:15:00;Sulzbach (M);13;5;5
Montag - Freitag Ferien;313800;1;13:45:00;Sulzbach (M);13;0;0
Montag - Freitag Ferien;313800;1;14:45:00;Sulzbach (M);13;4;4
Montag - Freitag Ferien;313800;1;15:45:00;Sulzbach (M);13;0;0
Montag - Freitag Ferien;313800;1;16:45:00;Sulzbach (M);13;0;0
Montag - Freitag Ferien;313800;1;17:45:00;Sulzbach (M);13;0;0
Montag - Freitag Ferien;313800;1;18:45:00;Sulzbach (M);13;0;0
Montag - Freitag Schule;313800;1;06:45:00;Sulzbach (M);50;0;0
Montag - Freitag Schule;313800;1;07:45:00;Sulzbach (M);50;10;0
Montag - Freitag Schule;313800;1;09:15:00;Sulzbach (M);50;4;4
Montag - Freitag Schule;313800;1;10:15:00;Sulzbach (M);50;10;0
Montag - Freitag Schule;313800;1;11:15:00;Sulzbach (M);50;21;0
Montag - Freitag Schule;313800;1;12:15:00;Sulzbach (M);50;32;0
Montag - Freitag Schule;313800;1;13:06:00;Großerlach Schule;50;32;0
Montag - Freitag Schule;313800;1;13:10:00;Sulzbach (M);50;8;0
Montag - Freitag Schule;313800;1;13:45:00;Sulzbach (M);50;32;0
Montag - Freitag Schule;313800;1;14:45:00;Sulzbach (M);50;7;0
Montag - Freitag Schule;313800;1;15:45:00;Sulzbach (M);50;7;0
Montag - Freitag Schule;313800;1;16:10:00;Sulzbach (M);50;3;2
Montag - Freitag Schule;313800;1;16:45:00;Sulzbach (M);50;7;0
Montag - Freitag Schule;313800;1;17:45:00;Sulzbach (M);50;7;0
Montag - Freitag Schule;313800;1;18:45:00;Sulzbach (M);50;7;0
Montag - Freitag Ferien;313800;2;05:15:00;Mainhardt Wendeplatte;13;0;0
Montag - Freitag Ferien;313800;2;06:15:00;Mainhardt Wendeplatte;13;0;0
Montag - Freitag Ferien;313800;2;07:15:00;Mainhardt Wendeplatte;13;0;0
Montag - Freitag Ferien;313800;2;08:15:00;Mainhardt Wendeplatte;13;0;0
Montag - Freitag Ferien;313800;2;09:45:00;Mainhardt Wendeplatte;13;0;0
Montag - Freitag Ferien;313800;2;10:45:00;Mainhardt Wendeplatte;13;0;0
Montag - Freitag Ferien;313800;2;11:45:00;Mainhardt Wendeplatte;13;5;5
Montag - Freitag Ferien;313800;2;13:15:00;Mainhardt Wendeplatte;13;5;5
Montag - Freitag Ferien;313800;2;14:15:00;Mainhardt Wendeplatte;13;0;0
Montag - Freitag Ferien;313800;2;15:15:00;Mainhardt Wendeplatte;13;4;4
Montag - Freitag Ferien;313800;2;16:15:00;Mainhardt Wendeplatte;13;0;0
Montag - Freitag Ferien;313800;2;18:15:00;Mainhardt Wendeplatte;13;0;0
Montag - Freitag Schule;313800;2;05:15:00;Mainhardt Wendeplatte;50;12;11
Montag - Freitag Schule;313800;2;06:15:00;Mainhardt Wendeplatte;50;30;0
Montag - Freitag Schule;313800;2;07:09:00;Großerlach Schule;50;0;0
Montag - Freitag Schule;313800;2;08:03:00;Mainhardt Wendeplatte;50;10;0
Montag - Freitag Schule;313800;2;08:25:00;Mainhardt Wendeplatte;50;8;0
Montag - Freitag Schule;313800;2;09:45:00;Mainhardt Wendeplatte;50;4;4
Montag - Freitag Schule;313800;2;10:45:00;Mainhardt Wendeplatte;50;10;0
Montag - Freitag Schule;313800;2;11:45:00;Mainhardt Wendeplatte;50;20;0
Montag - Freitag Schule;313800;2;13:25:00;Mainhardt Wendeplatte;50;32;0
Montag - Freitag Schule;313800;2;14:15:00;Mainhardt Wendeplatte;50;32;0
Montag - Freitag Schule;313800;2;15:15:00;Mainhardt Wendeplatte;50;6;0
Montag - Freitag Schule;313800;2;16:15:00;Mainhardt Wendeplatte;50;7;0
Montag - Freitag Schule;313800;2;18:15:00;Mainhardt Wendeplatte;50;7;0
Montag - Freitag Schule;313801;1;06:30:00;Sulzb.(M) Berwinkel;50;34;0
Montag - Freitag Schule;313801;1;07:40:00;Sulzb.(M) Berwinkel;50;34;0
Montag - Freitag Schule;313801;1;12:15:00;Sulzb.(M) Schloss Lautereck;50;1;0
Montag - Freitag Schule;313801;1;13:05:00;Sulzb.(M) Schloss Lautereck;50;21;0
Montag - Freitag Schule;313801;1;15:15:00;Sulzb.(M) Schloss Lautereck;50;6;0
Montag - Freitag Ferien;313850;1;06:45:00;Sulzbach (M);13;9;0
Montag - Freitag Ferien;313850;1;08:15:00;Sulzbach (M);13;5;0
Montag - Freitag Ferien;313850;1;10:15:00;Sulzbach (M);13;8;0
Montag - Freitag Ferien;313850;1;11:15:00;Sulzbach (M);13;5;0
Montag - Freitag Ferien;313850;1;11:45:00;Sulzbach (M);13;8;0
Montag - Freitag Ferien;313850;1;13:45:00;Sulzbach (M);13;9;0
Montag - Freitag Ferien;313850;1;15:45:00;Sulzbach (M);13;6;0
Montag - Freitag Ferien;313850;1;16:45:00;Sulzbach (M);13;6;0
Montag - Freitag Ferien;313850;1;18:15:00;Sulzbach (M);13;9;0
Montag - Freitag Ferien;313850;1;19:15:00;Sulzbach (M);13;7;0
Montag - Freitag Schule;313850;1;06:45:00;Sulzbach (M);50;29;0
Montag - Freitag Schule;313850;1;08:15:00;Sulzbach (M);50;34;0
Montag - Freitag Schule;313850;1;10:15:00;Sulzbach (M);50;26;0
Montag - Freitag Schule;313850;1;11:15:00;Sulzbach (M);50;32;0
Montag - Freitag Schule;313850;1;11:45:00;Sulzbach (M);50;4;4
Montag - Freitag Schule;313850;1;13:15:00;Sulzbach (M);50;4;4
Montag - Freitag Schule;313850;1;13:45:00;Sulzbach (M);50;26;0
Montag - Freitag Schule;313850;1;15:45:00;Sulzbach (M);50;13;0
Montag - Freitag Schule;313850;1;16:45:00;Sulzbach (M);50;15;0
Montag - Freitag Schule;313850;1;18:15:00;Sulzbach (M);50;25;0
Montag - Freitag Schule;313850;1;19:15:00;Sulzbach (M);50;23;0
Samstag;313850;1;07:45:00;Sulzbach (M);12;6;1
Samstag;313850;1;09:45:00;Sulzbach (M);12;5;1
Samstag;313850;1;11:45:00;Sulzbach (M);12;6;2
Samstag;313850;1;13:45:00;Sulzbach (M);12;7;2
Samstag;313850;1;15:45:00;Sulzbach (M);12;6;3
Samstag;313850;1;17:45:00;Sulzbach (M);12;7;3
Samstag;313850;1;19:45:00;Sulzbach (M);12;7;3
Samstag;313850;1;20:45:00;Sulzbach (M);12;11;0
Samstag;313850;1;22:45:00;Sulzbach (M);12;0;0
Sonn-/Feiertag;313850;1;09:45:00;Sulzbach (M);16;4;0
Sonn-/Feiertag;313850;1;11:45:00;Sulzbach (M);16;4;0
Sonn-/Feiertag;313850;1;13:45:00;Sulzbach (M);16;4;0
Sonn-/Feiertag;313850;1;15:45:00;Sulzbach (M);16;4;0
Sonn-/Feiertag;313850;1;17:45:00;Sulzbach (M);16;4;0
Sonn-/Feiertag;313850;1;19:45:00;Sulzbach (M);16;4;0
Montag - Freitag Ferien;313850;2;05:16:00;Wüstenrot Schule;13;11;0
Montag - Freitag Ferien;313850;2;06:46:00;Wüstenrot Schule;13;5;0
Montag - Freitag Ferien;313850;2;07:16:00;Wüstenrot Schule;13;10;0
Montag - Freitag Ferien;313850;2;08:46:00;Wüstenrot Schule;13;5;0
Montag - Freitag Ferien;313850;2;10:16:00;Wüstenrot Schule;13;5;0
Montag - Freitag Ferien;313850;2;10:46:00;Wüstenrot Schule;13;8;0
Montag - Freitag Ferien;313850;2;11:46:00;Wüstenrot Schule;13;5;0
Montag - Freitag Ferien;313850;2;12:16:00;Wüstenrot Schule;13;8;0
Montag - Freitag Ferien;313850;2;14:46:00;Wüstenrot Schule;13;9;0
Montag - Freitag Ferien;313850;2;17:16:00;Wüstenrot Schule;13;5;0
Montag - Freitag Ferien;313850;2;18:46:00;Wüstenrot Schule;13;9;0
Montag - Freitag Schule;313850;2;05:16:00;Wüstenrot Schule;50;34;0
Montag - Freitag Schule;313850;2;06:36:00;Wüstenrot Schule;50;4;4
Montag - Freitag Schule;313850;2;07:16:00;Wüstenrot Schule;50;27;0
Montag - Freitag Schule;313850;2;08:46:00;Wüstenrot Schule;50;10;0
Montag - Freitag Schule;313850;2;10:16:00;Wüstenrot Schule;50;33;0
Montag - Freitag Schule;313850;2;10:46:00;Wüstenrot Schule;50;20;0
Montag - Freitag Schule;313850;2;11:46:00;Wüstenrot Schule;50;32;0
Montag - Freitag Schule;313850;2;12:16:00;Wüstenrot Schule;50;4;3
Montag - Freitag Schule;313850;2;13:57:00;Wüstenrot Schule;50;4;4
Montag - Freitag Schule;313850;2;14:46:00;Wüstenrot Schule;50;26;0
Montag - Freitag Schule;313850;2;17:16:00;Wüstenrot Schule;50;14;0
Montag - Freitag Schule;313850;2;18:46:00;Wüstenrot Schule;50;25;0
Samstag;313850;2;07:06:00;Spiegelberg Sulzbacher Str.;12;4;1
Samstag;313850;2;08:06:00;Spiegelberg Sulzbacher Str.;12;5;0
Samstag;313850;2;08:54:00;Wüstenrot Schule;12;6;1
Samstag;313850;2;10:42:00;Wüstenrot Schule;12;5;2
Samstag;313850;2;12:35:00;Wüstenrot Schule;12;6;2
Samstag;313850;2;14:42:00;Wüstenrot Schule;12;7;2
Samstag;313850;2;16:35:00;Wüstenrot Schule;12;6;3
Samstag;313850;2;18:42:00;Wüstenrot Schule;12;5;2
Samstag;313850;2;21:06:00;Spiegelberg Sulzbacher Str.;12;3;0
Sonn-/Feiertag;313850;2;08:54:00;Wüstenrot Schule;16;4;0
Sonn-/Feiertag;313850;2;10:42:00;Wüstenrot Schule;16;4;0
Sonn-/Feiertag;313850;2;12:35:00;Wüstenrot Schule;16;4;0
Sonn-/Feiertag;313850;2;14:42:00;Wüstenrot Schule;16;4;0
Sonn-/Feiertag;313850;2;16:35:00;Wüstenrot Schule;16;4;0
Sonn-/Feiertag;313850;2;18:42:00;Wüstenrot Schule;16;4;0
Montag - Freitag Ferien;313860;1;07:15:00;Sulzbach (M);13;4;0
Montag - Freitag Ferien;313860;1;07:45:00;Sulzbach (M);13;6;0
Montag - Freitag Ferien;313860;1;09:15:00;Sulzbach (M);13;8;0
Montag - Freitag Ferien;313860;1;12:15:00;Sulzbach (M);13;4;0
Montag - Freitag Ferien;313860;1;13:15:00;Sulzbach (M);13;2;0
Montag - Freitag Ferien;313860;1;15:15:00;Sulzbach (M);13;8;0
Montag - Freitag Ferien;313860;1;16:15:00;Sulzbach (M);13;8;0
Montag - Freitag Ferien;313860;1;17:45:00;Sulzbach (M);13;3;0
Montag - Freitag Ferien;313860;1;18:45:00;Sulzbach (M);13;2;0
Montag - Freitag Schule;313860;1;07:15:00;Sulzbach (M);50;4;4
Montag - Freitag Schule;313860;1;07:45:00;Sulzbach (M);50;26;0
Montag - Freitag Schule;313860;1;09:15:00;Sulzbach (M);50;10;0
Montag - Freitag Schule;313860;1;12:15:00;Sulzbach (M);50;0;0
Montag - Freitag Schule;313860;1;13:15:00;Sulzbach (M);50;0;0
Montag - Freitag Schule;313860;1;15:15:00;Sulzbach (M);50;15;1
Montag - Freitag Schule;313860;1;16:15:00;Sulzbach (M);50;15;3
Montag - Freitag Schule;313860;1;17:45:00;Sulzbach (M);50;3;3
Montag - Freitag Schule;313860;1;18:45:00;Sulzbach (M);50;3;3
Montag - Freitag Ferien;313860;2;06:22:00;Nassach;13;8;0
Montag - Freitag Ferien;313860;2;07:47:00;Nassach Kurzach;13;4;0
Montag - Freitag Ferien;313860;2;08:17:00;Nassach Kurzach;13;8;0
Montag - Freitag Ferien;313860;2;09:47:00;Nassach Kurzach;13;6;0
Montag - Freitag Ferien;313860;2;12:47:00;Nassach Kurzach;13;4;0
Montag - Freitag Ferien;313860;2;13:47:00;Nassach Kurzach;13;3;0
Montag - Freitag Ferien;313860;2;15:47:00;Nassach Kurzach;13;8;0
Montag - Freitag Ferien;313860;2;16:47:00;Nassach Kurzach;13;8;0
Montag - Freitag Ferien;313860;2;18:17:00;Nassach Kurzach;13;3;0
Montag - Freitag Ferien;313860;2;19:22:00;Nassach;13;0;0
Montag - Freitag Schule;313860;2;06:22:00;Nassach;34;0;0
Montag - Freitag Schule;313860;2;06:27:00;Jux;16;0;0
Montag - Freitag Schule;313860;2;06:32:00;Nassach Kurzach;16;2;0
Montag - Freitag Schule;313860;2;06:37:00;Nassach Kurzach;34;1;1
Montag - Freitag Schule;313860;2;06:47:00;Jux;16;2;1
Montag - Freitag Schule;313860;2;07:32:00;Nassach Kurzach;16;2;0
Montag - Freitag Schule;313860;2;07:37:00;Nassach Kurzach;34;4;4
Montag - Freitag Schule;313860;2;07:46:00;Spiegelb. Dauernberg;50;8;2
Montag - Freitag Schule;313860;2;07:47:00;Jux;16;0;0
Montag - Freitag Schule;313860;2;08:12:00;Nassach Kurzach;16;2;0
Montag - Freitag Schule;313860;2;08:17:00;Nassach Kurzach;34;18;0
Montag - Freitag Schule;313860;2;08:27:00;Jux;16;10;0
Montag - Freitag Schule;313860;2;08:31:00;Spiegelb. Dauernberg;50;4;4
Montag - Freitag Schule;313860;2;09:47:00;Nassach Kurzach;34;8;0
Montag - Freitag Schule;313860;2;09:57:00;Jux;16;2;0
Montag - Freitag Schule;313860;2;12:52:00;Nassach Kurzach;50;0;0
Montag - Freitag Schule;313860;2;13:47:00;Nassach Kurzach;50;0;0
Montag - Freitag Schule;313860;2;15:52:00;Nassach Kurzach;50;15;3
Montag - Freitag Schule;313860;2;16:52:00;Nassach Kurzach;50;15;3
Montag - Freitag Schule;313860;2;18:17:00;Nassach Kurzach;34;1;1
Montag - Freitag Schule;313860;2;18:27:00;Jux;16;2;2
Montag - Freitag Schule;313860;2;19:22:00;Nassach;34;1;1
Montag - Freitag Schule;313860;2;19:27:00;Jux;16;1;1
Montag - Freitag Ferien;313900;1;05:08:00;Backnang;13;1;0
Montag - Freitag Ferien;313900;1;05:38:00;Backnang;13;3;0
Montag - Freitag Ferien;313900;1;06:08:00;Backnang;13;5;0
Montag - Freitag Ferien;313900;1;06:38:00;Backnang;13;1;0
Montag - Freitag Ferien;313900;1;07:08:00;Backnang;13;3;0
Montag - Freitag Ferien;313900;1;07:38:00;Backnang;13;3;0
Montag - Freitag Ferien;313900;1;08:08:00;Backnang;13;3;3
Montag - Freitag Ferien;313900;1;08:38:00;Backnang;13;5;0
Montag - Freitag Ferien;313900;1;09:08:00;Backnang;13;1;0
Montag - Freitag Ferien;313900;1;09:38:00;Backnang;13;3;0
Montag - Freitag Ferien;313900;1;10:08:00;Backnang;13;3;3
Montag - Freitag Ferien;313900;1;10:38:00;Backnang;13;0;0
Montag - Freitag Ferien;313900;1;11:08:00;Backnang;13;5;0
Montag - Freitag Ferien;313900;1;11:38:00;Backnang;13;1;0
Montag - Freitag Ferien;313900;1;12:08:00;Backnang;13;3;0
Montag - Freitag Ferien;313900;1;12:38:00;Backnang;13;0;0
Montag - Freitag Ferien;313900;1;13:08:00;Backnang;13;0;0
Montag - Freitag Ferien;313900;1;13:38:00;Backnang;13;3;0
Montag - Freitag Ferien;313900;1;14:08:00;Backnang;13;1;0
Montag - Freitag Ferien;313900;1;14:38:00;Backnang;13;4;0
Montag - Freitag Ferien;313900;1;15:08:00;Backnang;13;3;0
Montag - Freitag Ferien;313900;1;15:38:00;Backnang;13;3;0
Montag - Freitag Ferien;313900;1;16:08:00;Backnang;13;0;0
Montag - Freitag Ferien;313900;1;16:38:00;Backnang;13;2;0
Montag - Freitag Ferien;313900;1;17:08:00;Backnang;13;2;0
Montag - Freitag Ferien;313900;1;17:38:00;Backnang;13;3;0
Montag - Freitag Ferien;313900;1;18:08:00;Backnang;13;3;0
Montag - Freitag Ferien;313900;1;18:38:00;Backnang;13;0;0
Montag - Freitag Ferien;313900;1;19:08:00;Backnang;13;3;0
Montag - Freitag Ferien;313900;1;19:55:00;Backnang;13;3;0
Montag - Freitag Ferien;313900;1;20:55:00;Backnang;13;2;0
Montag - Freitag Ferien;313900;1;21:55:00;Backnang;13;3;0
Montag - Freitag Ferien;313900;1;22:55:00;Backnang;13;3;0
Montag - Freitag Ferien;313900;1;23:55:00;Backnang;13;3;0
Montag - Freitag Schule;313900;1;05:08:00;Backnang;50;8;0
Montag - Freitag Schule;313900;1;05:38:00;Backnang;50;10;0
Montag - Freitag Schule;313900;1;06:08:00;Backnang;50;9;0
Montag - Freitag Schule;313900;1;06:36:00;Oppenweiler Post;50;11;10
Montag - Freitag Schule;313900;1;06:38:00;Backnang;50;8;0
Montag - Freitag Schule;313900;1;07:05:00;Sulzb.(M) Schloss Lautereck;50;2;1
Montag - Freitag Schule;313900;1;07:08:00;Backnang;50;17;14
Montag - Freitag Schule;313900;1;07:16:00;Oppenweiler Post;50;34;0
Montag - Freitag Schule;313900;1;07:38:00;Backnang;50;0;0
Montag - Freitag Schule;313900;1;08:08:00;Backnang;50;12;7
Montag - Freitag Schule;313900;1;08:38:00;Backnang;50;9;0
Montag - Freitag Schule;313900;1;09:08:00;Backnang;50;0;0
Montag - Freitag Schule;313900;1;09:38:00;Backnang;50;17;15
Montag - Freitag Schule;313900;1;10:08:00;Backnang;50;11;8
Montag - Freitag Schule;313900;1;10:38:00;Backnang;50;8;0
Montag - Freitag Schule;313900;1;11:08:00;Backnang;50;8;0
Montag - Freitag Schule;313900;1;11:38:00;Backnang;50;3;2
Montag - Freitag Schule;313900;1;12:01:00;Sulzb.(M) Schloss Lautereck;50;9;0
Montag - Freitag Schule;313900;1;12:08:00;Backnang;50;17;14
Montag - Freitag Schule;313900;1;12:38:00;Backnang;50;13;11
Montag - Freitag Schule;313900;1;12:46:00;Sulzb.(M) Schloss Lautereck;50;0;0
