Linie;Richtung;Starthaltenstelle;Abfahrtzeit;Datum;Tagesgruppe;Fahrzeug
312090;2;Endersbach;10:35;21.02.2024;Schule;WN-GW8080
312090;2;Endersbach;10:35;21.03.2024;Schule;WN-E3020
312090;2;Endersbach;10:35;22.01.2024;Schule;WN-GW8080
312090;2;Endersbach;10:35;22.02.2024;Schule;WN-GW8080
312090;2;Endersbach;10:35;22.03.2024;Schule;WN-E3020
312090;2;Endersbach;10:35;23.01.2024;Schule;WN-GW8080
312090;2;Endersbach;10:35;23.02.2024;Schule;WN-GW8080
312090;2;Endersbach;10:35;24.01.2024;Schule;WN-GW8080
312090;2;Endersbach;10:35;24.02.2024;Samstag;WN-GW8080
312090;2;Endersbach;10:35;25.01.2024;Schule;WN-GW8080
312090;2;Endersbach;10:35;25.02.2024;Sonntag;WN-D726
312090;2;Endersbach;10:35;25.03.2024;Ferien inkl. Brückentag;WN-GW8080
312090;2;Endersbach;10:35;29.01.2024;Schule;WN-GW8080
312090;2;Endersbach;10:35;30.01.2024;Schule;WN-GW8080
312090;2;Endersbach;10:35;30.03.2024;Samstag;WN-E3020
312090;2;Endersbach;10:35;31.01.2024;Schule;WN-GW8080
312090;2;Endersbach;10:50;26.03.2024;Ferien inkl. Brückentag;WN-VV5112
312090;2;Endersbach;11:05;01.03.2024;Schule;WN-GW8080
312090;2;Endersbach;11:05;02.03.2024;Samstag;WN-D726
312090;2;Endersbach;11:05;05.03.2024;Schule;WN-GW8080
312090;2;Endersbach;11:05;06.03.2024;Schule;WN-GW8080
312090;2;Endersbach;11:05;07.03.2024;Schule;WN-GW8080
312090;2;Endersbach;11:05;08.03.2024;Schule;WN-GW8080
312090;2;Endersbach;11:05;10.02.2024;Samstag;WN-D726
312090;2;Endersbach;11:05;11.03.2024;Schule;WN-GW8080
312090;2;Endersbach;11:05;12.03.2024;Schule;WN-GW8080
312090;2;Endersbach;11:05;14.03.2024;Schule;WN-GW8080
312090;2;Endersbach;11:05;15.03.2024;Schule;WN-GW8080
312090;2;Endersbach;11:05;16.03.2024;Samstag;WN-D726
312090;2;Endersbach;11:05;17.03.2024;Sonntag;WN-GW8080
312090;2;Endersbach;11:05;23.03.2024;Samstag;WN-D726
312090;2;Endersbach;11:05;24.02.2024;Samstag;WN-D726
312090;2;Endersbach;11:05;24.03.2024;Sonntag;WN-E3020
312090;2;Endersbach;11:05;25.02.2024;Sonntag;WN-GW8080
312090;2;Endersbach;11:05;26.02.2024;Schule;WN-GW8080
312090;2;Endersbach;11:05;27.01.2024;Samstag;WN-D740
312090;2;Endersbach;11:05;28.02.2024;Schule;WN-GW8080
312090;2;Endersbach;11:20;13.02.2024;Ferien inkl. Brückentag;WN-D726
312090;2;Endersbach;11:20;14.02.2024;Ferien inkl. Brückentag;WN-D726
312090;2;Endersbach;11:20;25.03.2024;Ferien inkl. Brückentag;WN-D726
312090;2;Endersbach;11:20;28.02.2024;Schule;WN-OV540
312090;2;Endersbach;11:35;01.02.2024;Schule;WN-D759
312090;2;Endersbach;11:35;01.03.2024;Schule;WN-D726
312090;2;Endersbach;11:35;05.03.2024;Schule;WN-D744
312090;2;Endersbach;11:35;06.02.2024;Schule;WN-D742
312090;2;Endersbach;11:35;08.03.2024;Schule;WN-D730
312090;2;Endersbach;11:35;09.01.2024;Schule;WN-D730
312090;2;Endersbach;11:35;09.02.2024;Schule;WN-D744
312090;2;Endersbach;11:35;10.03.2024;Sonntag;WN-E3020
312090;2;Endersbach;11:35;11.01.2024;Schule;WN-D705
312090;2;Endersbach;11:35;11.03.2024;Schule;WN-D744
312090;2;Endersbach;11:35;12.01.2024;Schule;WN-D730
312090;2;Endersbach;11:35;15.03.2024;Schule;WN-D726
312090;2;Endersbach;11:35;17.02.2024;Samstag;WN-OV5219
312090;2;Endersbach;11:35;18.02.2024;Sonntag;WN-E3020
312090;2;Endersbach;11:35;21.01.2024;Sonntag;WN-GW8080
312090;2;Endersbach;11:35;21.02.2024;Schule;WN-D726
312090;2;Endersbach;11:35;24.01.2024;Schule;WN-D745
312090;2;Endersbach;11:35;27.02.2024;Schule;WN-D726
312090;2;Endersbach;11:35;28.01.2024;Sonntag;WN-GW8080
312090;2;Endersbach;11:35;29.01.2024;Schule;WN-D730
312090;2;Endersbach;11:35;31.01.2024;Schule;WN-D716
312090;2;Endersbach;11:50;02.02.2024;Schule;WN-OV540
312090;2;Endersbach;11:50;05.02.2024;Schule;WN-OV540
312090;2;Endersbach;11:50;06.02.2024;Schule;WN-OV540
312090;2;Endersbach;11:50;07.02.2024;Schule;WN-OV540
312090;2;Endersbach;11:50;08.01.2024;Schule;WN-OV540
312090;2;Endersbach;11:50;08.03.2024;Schule;WN-OV540
312090;2;Endersbach;11:50;09.01.2024;Schule;WN-OV540
312090;2;Endersbach;11:50;09.02.2024;Schule;WN-OV540
312090;2;Endersbach;11:50;11.03.2024;Schule;WN-OV540
312090;2;Endersbach;11:50;12.01.2024;Schule;WN-OV540
312090;2;Endersbach;11:50;12.03.2024;Schule;WN-OV540
312090;2;Endersbach;11:50;13.02.2024;Ferien inkl. Brückentag;WN-OV540
312090;2;Endersbach;11:50;14.02.2024;Ferien inkl. Brückentag;WN-OV540
312090;2;Endersbach;11:50;15.01.2024;Schule;WN-OV540
312090;2;Endersbach;11:50;15.02.2024;Ferien inkl. Brückentag;WN-OV540
312090;2;Endersbach;11:50;16.01.2024;Schule;WN-OV540
312090;2;Endersbach;11:50;16.02.2024;Ferien inkl. Brückentag;WN-OV540
312090;2;Endersbach;11:50;19.01.2024;Schule;WN-OV540
312090;2;Endersbach;11:50;19.02.2024;Schule;WN-OV540
312090;2;Endersbach;11:50;19.03.2024;Schule;WN-OV540
312090;2;Endersbach;11:50;20.02.2024;Schule;WN-OV540
312090;2;Endersbach;11:50;20.03.2024;Schule;WN-OV540
312090;2;Endersbach;11:50;22.01.2024;Schule;WN-OV540
312090;2;Endersbach;11:50;22.03.2024;Schule;WN-OV540
312090;2;Endersbach;11:50;23.01.2024;Schule;WN-OV540
312090;2;Endersbach;11:50;25.01.2024;Schule;WN-OV540
312090;2;Endersbach;11:50;25.03.2024;Ferien inkl. Brückentag;WN-OV540
312090;2;Endersbach;11:50;26.02.2024;Schule;WN-OV540
312090;2;Endersbach;11:50;26.03.2024;Ferien inkl. Brückentag;WN-OV526
312090;2;Endersbach;11:50;27.02.2024;Schule;WN-OV540
312090;2;Endersbach;11:50;30.01.2024;Schule;WN-OV540
312090;2;Endersbach;12:05;04.02.2024;Sonntag;WN-D744
312090;2;Endersbach;12:05;09.03.2024;Samstag;WN-E3020
312090;2;Endersbach;12:05;11.02.2024;Sonntag;WN-D740
312090;2;Endersbach;12:05;12.02.2024;Ferien inkl. Brückentag;WN-GW8080
312090;2;Endersbach;12:05;13.02.2024;Ferien inkl. Brückentag;WN-GW8080
312090;2;Endersbach;12:05;14.01.2024;Sonntag;WN-D759
312090;2;Endersbach;12:05;15.02.2024;Ferien inkl. Brückentag;WN-GW8080
312090;2;Endersbach;12:05;16.02.2024;Ferien inkl. Brückentag;WN-GW8080
312090;2;Endersbach;12:05;20.01.2024;Samstag;WN-E3020
312090;2;Endersbach;12:05;21.01.2024;Sonntag;WN-D759
312090;2;Endersbach;12:05;24.02.2024;Samstag;WN-GW8080
312090;2;Endersbach;12:05;25.02.2024;Sonntag;WN-D726
312090;2;Endersbach;12:05;30.03.2024;Samstag;WN-E3020
312090;2;Endersbach;12:05;31.01.2024;Schule;WN-OV540
312090;2;Endersbach;12:05;31.03.2024;Sonntag;WN-D726
312090;2;Endersbach;12:20;01.03.2024;Schule;WN-GW8080
312090;2;Endersbach;12:20;05.03.2024;Schule;WN-GW8080
312090;2;Endersbach;12:20;06.03.2024;Schule;WN-GW8080
312090;2;Endersbach;12:20;07.03.2024;Schule;WN-GW8080
312090;2;Endersbach;12:20;08.03.2024;Schule;WN-GW8080
312090;2;Endersbach;12:20;11.03.2024;Schule;WN-GW8080
312090;2;Endersbach;12:20;12.03.2024;Schule;WN-GW8080
312090;2;Endersbach;12:20;15.03.2024;Schule;WN-GW8080
312090;2;Endersbach;12:20;25.03.2024;Ferien inkl. Brückentag;WN-GW8080
312090;2;Endersbach;12:20;26.02.2024;Schule;WN-GW8080
312090;2;Endersbach;12:20;27.02.2024;Schule;WN-GW8080
312090;2;Endersbach;12:35;01.02.2024;Schule;WN-GW8080
312090;2;Endersbach;12:35;05.02.2024;Schule;WN-GW8080
312090;2;Endersbach;12:35;07.02.2024;Schule;WN-GW8080
312090;2;Endersbach;12:35;10.01.2024;Schule;WN-GW8080
312090;2;Endersbach;12:35;10.02.2024;Samstag;WN-D744
312090;2;Endersbach;12:35;11.01.2024;Schule;WN-GW8080
312090;2;Endersbach;12:35;12.01.2024;Schule;WN-GW8080
312090;2;Endersbach;12:35;13.02.2024;Ferien inkl. Brückentag;WN-D726
312090;2;Endersbach;12:35;14.02.2024;Ferien inkl. Brückentag;WN-D726
312090;2;Endersbach;12:35;15.01.2024;Schule;WN-GW8080
312090;2;Endersbach;12:35;16.01.2024;Schule;WN-GW8080
312090;2;Endersbach;12:35;17.03.2024;Sonntag;WN-GW8080
312090;2;Endersbach;12:35;19.01.2024;Schule;WN-GW8080
312090;2;Endersbach;12:35;19.03.2024;Schule;WN-GW8080
312090;2;Endersbach;12:35;20.02.2024;Schule;WN-GW8080
312090;2;Endersbach;12:35;21.02.2024;Schule;WN-GW8080
312090;2;Endersbach;12:35;22.01.2024;Schule;WN-GW8080
312090;2;Endersbach;12:35;24.03.2024;Sonntag;WN-E3020
312090;2;Endersbach;12:35;25.01.2024;Schule;WN-GW8080
312090;2;Endersbach;12:35;25.02.2024;Sonntag;WN-GW8080
312090;2;Endersbach;12:35;25.03.2024;Ferien inkl. Brückentag;WN-D726
312090;2;Endersbach;12:35;26.01.2024;Schule;WN-GW8080
312090;2;Endersbach;12:35;27.01.2024;Samstag;WN-D759
312090;2;Endersbach;12:35;30.03.2024;Samstag;WN-D716
312090;2;Endersbach;12:35;31.01.2024;Schule;WN-GW8080
312090;2;Endersbach;12:50;28.02.2024;Schule;WN-OV540
312090;2;Endersbach;13:05;02.02.2024;Schule;WN-OV540
312090;2;Endersbach;13:05;05.02.2024;Schule;WN-OV540
312090;2;Endersbach;13:05;07.02.2024;Schule;WN-OV540
312090;2;Endersbach;13:05;08.03.2024;Schule;WN-OV540
312090;2;Endersbach;13:05;09.01.2024;Schule;WN-OV540
312090;2;Endersbach;13:05;09.02.2024;Schule;WN-OV540
312090;2;Endersbach;13:05;10.03.2024;Sonntag;WN-E3020
312090;2;Endersbach;13:05;11.03.2024;Schule;WN-OV540
312090;2;Endersbach;13:05;13.02.2024;Ferien inkl. Brückentag;WN-OV540
312090;2;Endersbach;13:05;14.02.2024;Ferien inkl. Brückentag;WN-OV540
312090;2;Endersbach;13:05;15.01.2024;Schule;WN-OV540
312090;2;Endersbach;13:05;16.01.2024;Schule;WN-OV540
312090;2;Endersbach;13:05;18.02.2024;Sonntag;WN-E3020
312090;2;Endersbach;13:05;19.01.2024;Schule;WN-OV540
312090;2;Endersbach;13:05;19.02.2024;Schule;WN-OV540
312090;2;Endersbach;13:05;19.03.2024;Schule;WN-OV540
312090;2;Endersbach;13:05;20.02.2024;Schule;WN-OV540
312090;2;Endersbach;13:05;21.01.2024;Sonntag;WN-GW8080
312090;2;Endersbach;13:05;22.01.2024;Schule;WN-OV540
312090;2;Endersbach;13:05;22.03.2024;Schule;WN-OV540
312090;2;Endersbach;13:05;23.01.2024;Schule;WN-OV540
312090;2;Endersbach;13:05;25.01.2024;Schule;WN-OV540
312090;2;Endersbach;13:05;25.03.2024;Ferien inkl. Brückentag;WN-OV540
312090;2;Endersbach;13:05;26.02.2024;Schule;WN-OV540
312090;2;Endersbach;13:05;26.03.2024;Ferien inkl. Brückentag;WN-OV526
312090;2;Endersbach;13:05;27.02.2024;Schule;WN-OV540
312090;2;Endersbach;13:05;28.01.2024;Sonntag;WN-GW8080
312090;2;Endersbach;13:20;08.03.2024;Schule;WN-OV5119
312090;2;Endersbach;13:20;13.02.2024;Ferien inkl. Brückentag;WN-GW8080
312090;2;Endersbach;13:20;15.02.2024;Ferien inkl. Brückentag;WN-GW8080
312090;2;Endersbach;13:20;16.02.2024;Ferien inkl. Brückentag;WN-GW8080
312090;2;Endersbach;13:35;01.03.2024;Schule;WN-D726
312090;2;Endersbach;13:35;02.02.2024;Schule;WN-D724
312090;2;Endersbach;13:35;04.02.2024;Sonntag;WN-D744
312090;2;Endersbach;13:35;05.02.2024;Schule;WN-D735
312090;2;Endersbach;13:35;05.03.2024;Schule;WN-D718
312090;2;Endersbach;13:35;06.03.2024;Schule;WN-D718
312090;2;Endersbach;13:35;09.03.2024;Samstag;WN-E3020
312090;2;Endersbach;13:35;11.02.2024;Sonntag;WN-D740
312090;2;Endersbach;13:35;12.01.2024;Schule;WN-D735
312090;2;Endersbach;13:35;12.03.2024;Schule;WN-D718
312090;2;Endersbach;13:35;14.01.2024;Sonntag;WN-D759
312090;2;Endersbach;13:35;20.01.2024;Samstag;WN-E3020
312090;2;Endersbach;13:35;20.03.2024;Schule;WN-D735
312090;2;Endersbach;13:35;21.01.2024;Sonntag;WN-D759
312090;2;Endersbach;13:35;21.02.2024;Schule;WN-D724
312090;2;Endersbach;13:35;23.03.2024;Samstag;WN-E3020
312090;2;Endersbach;13:35;24.01.2024;Schule;WN-D724
312090;2;Endersbach;13:35;24.02.2024;Samstag;WN-GW8080
312090;2;Endersbach;13:35;25.01.2024;Schule;WN-D724
312090;2;Endersbach;13:35;25.02.2024;Sonntag;WN-D726
312090;2;Endersbach;13:35;25.03.2024;Ferien inkl. Brückentag;WN-GW8080
312090;2;Endersbach;13:35;27.02.2024;Schule;WN-D724
312090;2;Endersbach;13:35;29.01.2024;Schule;WN-D724
312090;2;Endersbach;13:35;29.02.2024;Schule;WN-D724
312090;2;Endersbach;13:35;30.01.2024;Schule;WN-D724
312090;2;Endersbach;13:35;30.03.2024;Samstag;WN-E3020
312090;2;Endersbach;13:35;31.03.2024;Sonntag;WN-D726
312090;2;Endersbach;13:50;12.02.2024;Ferien inkl. Brückentag;WN-OV526
312090;2;Endersbach;13:50;13.02.2024;Ferien inkl. Brückentag;WN-OV526
312090;2;Endersbach;13:50;14.02.2024;Ferien inkl. Brückentag;WN-OV526
312090;2;Endersbach;13:50;27.03.2024;Ferien inkl. Brückentag;WN-OV526
312090;2;Endersbach;13:50;28.03.2024;Ferien inkl. Brückentag;WN-OV526
312090;2;Endersbach;14:05;02.03.2024;Samstag;WN-D726
312090;2;Endersbach;14:05;17.03.2024;Sonntag;WN-GW8080
312090;2;Endersbach;14:05;23.03.2024;Samstag;WN-D726
312090;2;Endersbach;14:05;24.03.2024;Sonntag;WN-E3020
312090;2;Endersbach;14:05;25.02.2024;Sonntag;WN-GW8080
312090;2;Endersbach;14:05;27.01.2024;Samstag;WN-D744
312090;2;Endersbach;14:05;28.01.2024;Sonntag;WN-E3020
312090;2;Endersbach;14:05;28.02.2024;Schule;WN-OV540
312090;2;Endersbach;14:20;12.03.2024;Schule;WN-E3020
312090;2;Endersbach;14:20;13.03.2024;Schule;WN-E3020
312090;2;Endersbach;14:20;14.03.2024;Schule;WN-E3020
312090;2;Endersbach;14:20;15.03.2024;Schule;WN-E3020
312090;2;Endersbach;14:20;19.03.2024;Schule;WN-E3020
312090;2;Endersbach;14:20;20.03.2024;Schule;WN-GW8080
312090;2;Endersbach;14:20;21.03.2024;Schule;WN-GW8080
312090;2;Endersbach;14:20;22.02.2024;Schule;WN-GW8080
312090;2;Endersbach;14:20;22.03.2024;Schule;WN-GW8080
312090;2;Endersbach;14:20;29.02.2024;Schule;WN-E3020
312090;2;Endersbach;14:35;05.02.2024;Schule;WN-OV5219
312090;2;Endersbach;14:35;06.03.2024;Schule;WN-OV5219
312090;2;Endersbach;14:35;08.03.2024;Schule;WN-OV5219
312090;2;Endersbach;14:35;09.02.2024;Schule;WN-OV5219
312090;2;Endersbach;14:35;12.02.2024;Ferien inkl. Brückentag;WN-GW8080
312090;2;Endersbach;14:35;13.02.2024;Ferien inkl. Brückentag;WN-GW8080
312090;2;Endersbach;14:35;14.02.2024;Ferien inkl. Brückentag;WN-GW8080
312090;2;Endersbach;14:35;15.02.2024;Ferien inkl. Brückentag;WN-GW8080
312090;2;Endersbach;14:35;16.02.2024;Ferien inkl. Brückentag;WN-GW8080
312090;2;Endersbach;14:35;18.02.2024;Sonntag;WN-E3020
312090;2;Endersbach;14:35;18.03.2024;Schule;WN-OV5219
312090;2;Endersbach;14:35;20.03.2024;Schule;WN-OV5219
312090;2;Endersbach;14:35;21.02.2024;Schule;WN-OV5219
312090;2;Endersbach;14:35;21.03.2024;Schule;WN-OV5020
312090;2;Endersbach;14:35;22.02.2024;Schule;WN-OV5119
312090;2;Endersbach;14:35;28.01.2024;Sonntag;WN-GW8080
312090;2;Endersbach;14:35;30.01.2024;Schule;WN-OV5119
312090;2;Endersbach;14:50;01.03.2024;Schule;WN-D744
312090;2;Endersbach;14:50;05.02.2024;Schule;WN-D726
312090;2;Endersbach;14:50;05.03.2024;Schule;WN-D755
312090;2;Endersbach;14:50;07.03.2024;Schule;WN-D716
312090;2;Endersbach;14:50;08.02.2024;Schule;WN-D730
312090;2;Endersbach;14:50;10.01.2024;Schule;WN-D744
312090;2;Endersbach;14:50;11.01.2024;Schule;WN-D744
312090;2;Endersbach;14:50;12.03.2024;Schule;WN-D759
312090;2;Endersbach;14:50;13.02.2024;Ferien inkl. Brückentag;WN-D726
312090;2;Endersbach;14:50;14.02.2024;Ferien inkl. Brückentag;WN-D726
312090;2;Endersbach;14:50;16.01.2024;Schule;WN-D745
312090;2;Endersbach;14:50;19.01.2024;Schule;WN-D716
312090;2;Endersbach;14:50;19.02.2024;Schule;WN-D744
312090;2;Endersbach;14:50;20.02.2024;Schule;WN-D740
312090;2;Endersbach;14:50;20.03.2024;Schule;WN-D730
312090;2;Endersbach;14:50;21.03.2024;Schule;WN-D742
312090;2;Endersbach;14:50;22.03.2024;Schule;WN-D716
312090;2;Endersbach;14:50;23.01.2024;Schule;WN-D705
312090;2;Endersbach;14:50;25.01.2024;Schule;WN-D726
312090;2;Endersbach;14:50;25.03.2024;Ferien inkl. Brückentag;WN-D726
312090;2;Endersbach;14:50;28.02.2024;Schule;WN-D730
312090;2;Endersbach;14:50;31.01.2024;Schule;WN-D744
312090;2;Endersbach;15:05;04.02.2024;Sonntag;WN-D744
312090;2;Endersbach;15:05;07.03.2024;Schule;WN-E3020
312090;2;Endersbach;15:05;08.03.2024;Schule;WN-E3020
312090;2;Endersbach;15:05;09.03.2024;Samstag;WN-E3020
312090;2;Endersbach;15:05;21.01.2024;Sonntag;WN-D759
312090;2;Endersbach;15:05;24.02.2024;Samstag;WN-GW8080
312090;2;Endersbach;15:05;25.02.2024;Sonntag;WN-D726
312090;2;Endersbach;15:05;25.03.2024;Ferien inkl. Brückentag;WN-GW8080
312090;2;Endersbach;15:05;30.03.2024;Samstag;WN-E3020
312090;2;Endersbach;15:05;31.03.2024;Sonntag;WN-D726
312090;2;Endersbach;15:20;04.03.2024;Schule;WN-OV5219
312090;2;Endersbach;15:35;01.03.2024;Schule;WN-E3020
312090;2;Endersbach;15:35;02.03.2024;Samstag;WN-D726
312090;2;Endersbach;15:35;03.03.2024;Sonntag;WN-E3020
312090;2;Endersbach;15:35;10.02.2024;Samstag;WN-D759
312090;2;Endersbach;15:35;14.03.2024;Schule;WN-E3020
312090;2;Endersbach;15:35;15.03.2024;Schule;WN-E3020
312090;2;Endersbach;15:35;16.03.2024;Samstag;WN-D759
312090;2;Endersbach;15:35;18.02.2024;Sonntag;WN-GW8080
312090;2;Endersbach;15:35;18.03.2024;Schule;WN-GW8080
312090;2;Endersbach;15:35;21.03.2024;Schule;WN-GW8080
312090;2;Endersbach;15:35;22.02.2024;Schule;WN-GW8080
312090;2;Endersbach;15:35;22.03.2024;Schule;WN-GW8080
312090;2;Endersbach;15:35;23.03.2024;Samstag;WN-D726
312090;2;Endersbach;15:35;26.02.2024;Schule;WN-E3020
312090;2;Endersbach;15:35;27.01.2024;Samstag;WN-D744
312090;2;Endersbach;15:35;27.02.2024;Schule;WN-E3020
312090;2;Endersbach;15:35;28.02.2024;Schule;WN-E3020
312090;2;Endersbach;15:35;29.03.2024;Feiertag;WN-E3020
312090;2;Endersbach;15:35;30.03.2024;Samstag;WN-D730
312090;2;Endersbach;15:35;31.03.2024;Sonntag;WN-E3020
312090;2;Endersbach;15:50;06.03.2024;Schule;WN-OV5219
312090;2;Endersbach;15:50;07.02.2024;Schule;WN-OV5219
312090;2;Endersbach;15:50;08.03.2024;Schule;WN-OV5219
312090;2;Endersbach;15:50;09.02.2024;Schule;WN-OV5219
312090;2;Endersbach;15:50;12.02.2024;Ferien inkl. Brückentag;WN-GW8080
312090;2;Endersbach;15:50;13.02.2024;Ferien inkl. Brückentag;WN-GW8080
312090;2;Endersbach;15:50;14.02.2024;Ferien inkl. Brückentag;WN-GW8080
312090;2;Endersbach;15:50;14.03.2024;Schule;WN-OV5119
312090;2;Endersbach;15:50;15.02.2024;Ferien inkl. Brückentag;WN-GW8080
312090;2;Endersbach;15:50;16.02.2024;Ferien inkl. Brückentag;WN-GW8080
312090;2;Endersbach;15:50;19.02.2024;Schule;WN-OV5020
312090;2;Endersbach;15:50;20.03.2024;Schule;WN-OV5219
312090;2;Endersbach;15:50;25.01.2024;Schule;WN-OV5119
312090;2;Endersbach;15:50;30.01.2024;Schule;WN-OV5119
312090;2;Endersbach;16:05;02.02.2024;Schule;WN-OV540
312090;2;Endersbach;16:05;02.03.2024;Samstag;WN-OV5020
312090;2;Endersbach;16:05;03.02.2024;Samstag;WN-OV5020
312090;2;Endersbach;16:05;03.03.2024;Sonntag;WN-GW8080
312090;2;Endersbach;16:05;04.02.2024;Sonntag;WN-E3020
312090;2;Endersbach;16:05;05.02.2024;Schule;WN-OV540
312090;2;Endersbach;16:05;08.03.2024;Schule;WN-OV540
312090;2;Endersbach;16:05;09.02.2024;Schule;WN-OV540
312090;2;Endersbach;16:05;10.02.2024;Samstag;WN-OV5020
312090;2;Endersbach;16:05;10.03.2024;Sonntag;WN-GW8080
312090;2;Endersbach;16:05;12.01.2024;Schule;WN-OV540
312090;2;Endersbach;16:05;13.01.2024;Samstag;WN-OV5020
312090;2;Endersbach;16:05;13.02.2024;Ferien inkl. Brückentag;WN-D716
312090;2;Endersbach;16:05;14.02.2024;Ferien inkl. Brückentag;WN-D726
312090;2;Endersbach;16:05;15.02.2024;Ferien inkl. Brückentag;WN-D742
312090;2;Endersbach;16:05;15.03.2024;Schule;WN-OV540
312090;2;Endersbach;16:05;16.03.2024;Samstag;WN-OV5020
312090;2;Endersbach;16:05;17.01.2024;Schule;WN-OV540
312090;2;Endersbach;16:05;19.01.2024;Schule;WN-OV540
312090;2;Endersbach;16:05;20.01.2024;Samstag;WN-OV5020
312090;2;Endersbach;16:05;21.03.2024;Schule;WN-OV540
312090;2;Endersbach;16:05;22.03.2024;Schule;WN-OV540
312090;2;Endersbach;16:05;23.02.2024;Schule;WN-OV540
312090;2;Endersbach;16:05;24.02.2024;Samstag;WN-OV5020
312090;2;Endersbach;16:05;24.03.2024;Sonntag;WN-GW8080
312090;2;Endersbach;16:05;25.01.2024;Schule;WN-OV540
312090;2;Endersbach;16:05;25.02.2024;Sonntag;WN-E3020
312090;2;Endersbach;16:05;27.01.2024;Samstag;WN-OV5020
312090;2;Endersbach;16:05;30.03.2024;Samstag;WN-OV5020
312090;2;Endersbach;16:20;13.02.2024;Ferien inkl. Brückentag;WN-OV540
312090;2;Endersbach;16:20;14.02.2024;Ferien inkl. Brückentag;WN-OV540
312090;2;Endersbach;16:20;15.02.2024;Ferien inkl. Brückentag;WN-OV540
312090;2;Endersbach;16:20;16.02.2024;Ferien inkl. Brückentag;WN-OV540
312090;2;Endersbach;16:20;25.03.2024;Ferien inkl. Brückentag;WN-OV540
312090;2;Endersbach;16:20;26.03.2024;Ferien inkl. Brückentag;WN-OV526
312090;2;Endersbach;16:35;01.02.2024;Schule;WN-D744
312090;2;Endersbach;16:35;01.03.2024;Schule;WN-D735
312090;2;Endersbach;16:35;02.03.2024;Samstag;WN-D722
312090;2;Endersbach;16:35;04.02.2024;Sonntag;WN-D744
312090;2;Endersbach;16:35;09.02.2024;Schule;WN-D735
312090;2;Endersbach;16:35;10.02.2024;Samstag;WN-D744
312090;2;Endersbach;16:35;11.02.2024;Sonntag;WN-D740
312090;2;Endersbach;16:35;12.02.2024;Ferien inkl. Brückentag;WN-OV526
312090;2;Endersbach;16:35;13.01.2024;Samstag;WN-D759
312090;2;Endersbach;16:35;14.01.2024;Sonntag;WN-D759
312090;2;Endersbach;16:35;15.03.2024;Schule;WN-D735
312090;2;Endersbach;16:35;19.01.2024;Schule;WN-D724
312090;2;Endersbach;16:35;21.01.2024;Sonntag;WN-D759
312090;2;Endersbach;16:35;22.03.2024;Schule;WN-D735
312090;2;Endersbach;16:35;23.02.2024;Schule;WN-D735
312090;2;Endersbach;16:35;25.02.2024;Sonntag;WN-D726
312090;2;Endersbach;16:35;26.01.2024;Schule;WN-D735
312090;2;Endersbach;16:35;27.01.2024;Samstag;WN-D759
312090;2;Endersbach;16:35;28.03.2024;Ferien inkl. Brückentag;WN-OV526
312090;2;Endersbach;16:35;30.03.2024;Samstag;WN-D716
312090;2;Endersbach;16:35;31.03.2024;Sonntag;WN-D726
312090;2;Endersbach;16:50;11.03.2024;Schule;WN-E3020
312090;2;Endersbach;16:50;12.03.2024;Schule;WN-E3020
312090;2;Endersbach;16:50;13.03.2024;Schule;WN-E3020
312090;2;Endersbach;16:50;14.03.2024;Schule;WN-E3020
312090;2;Endersbach;16:50;20.03.2024;Schule;WN-GW8080
312090;2;Endersbach;16:50;21.03.2024;Schule;WN-GW8080
312090;2;Endersbach;16:50;22.02.2024;Schule;WN-GW8080
312090;2;Endersbach;16:50;22.03.2024;Schule;WN-GW8080
312090;2;Endersbach;16:50;27.02.2024;Schule;WN-E3020
312090;2;Endersbach;16:50;28.02.2024;Schule;WN-E3020
312090;2;Endersbach;17:05;02.03.2024;Samstag;WN-D726
312090;2;Endersbach;17:05;03.03.2024;Sonntag;WN-OV5020
312090;2;Endersbach;17:05;07.03.2024;Schule;WN-E3020
312090;2;Endersbach;17:05;10.02.2024;Samstag;WN-D759
312090;2;Endersbach;17:05;12.02.2024;Ferien inkl. Brückentag;WN-GW8080
312090;2;Endersbach;17:05;13.02.2024;Ferien inkl. Brückentag;WN-GW8080
312090;2;Endersbach;17:05;14.02.2024;Ferien inkl. Brückentag;WN-GW8080
312090;2;Endersbach;17:05;15.02.2024;Ferien inkl. Brückentag;WN-GW8080
312090;2;Endersbach;17:05;16.02.2024;Ferien inkl. Brückentag;WN-GW8080
312090;2;Endersbach;17:05;23.03.2024;Samstag;WN-D726
312090;2;Endersbach;17:05;25.02.2024;Sonntag;WN-OV5020
312090;2;Endersbach;17:05;27.01.2024;Samstag;WN-D744
312090;2;Endersbach;17:05;30.03.2024;Samstag;WN-D730
312090;2;Endersbach;17:20;02.02.2024;Schule;WN-OV540
312090;2;Endersbach;17:20;05.02.2024;Schule;WN-OV540
312090;2;Endersbach;17:20;08.03.2024;Schule;WN-OV540
312090;2;Endersbach;17:20;09.02.2024;Schule;WN-OV540
312090;2;Endersbach;17:20;12.01.2024;Schule;WN-OV540
312090;2;Endersbach;17:20;15.03.2024;Schule;WN-OV540
312090;2;Endersbach;17:20;17.01.2024;Schule;WN-OV540
312090;2;Endersbach;17:20;19.01.2024;Schule;WN-OV540
312090;2;Endersbach;17:20;21.03.2024;Schule;WN-OV540
